placeDcid,placeName,Date:Count_HousingUnit,Value:Count_HousingUnit,Source:Count_HousingUnit
zip/10001,10001,2011,12161,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2012,12473,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2013,12617,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2014,12638,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2015,13305,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2016,13520,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2017,13836,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2018,14141,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2019,14746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2020,15365,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2021,16580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2022,16975,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2011,35286,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2012,35140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2013,35273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2014,35281,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2015,35691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2016,35615,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2017,35803,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2018,35724,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2019,35921,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2020,36530,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2021,37713,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2022,39094,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10003,10003,2011,31308,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10003,10003,2012,31316,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10003,10003,2013,31235,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10003,10003,2014,31228,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10003,10003,2015,31575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10003,10003,2016,31408,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10003,10003,2017,31083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10003,10003,2018,30876,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10003,10003,2019,30931,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10003,10003,2020,29977,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10003,10003,2021,30843,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10003,10003,2022,30766,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2011,1813,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2012,1938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2013,1974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2014,2103,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2015,2082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2016,2070,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2017,2044,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2018,2139,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2019,2264,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2020,2306,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2021,2760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2022,2706,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10005,10005,2011,3590,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10005,10005,2012,4299,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10005,10005,2013,4903,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10005,10005,2014,5114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10005,10005,2015,5254,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10005,10005,2016,5187,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10005,10005,2017,5442,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10005,10005,2018,5585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10005,10005,2019,5889,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10005,10005,2020,5979,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10005,10005,2021,6358,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10005,10005,2022,6272,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2011,2026,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2012,2107,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2013,2000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2014,2077,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2015,2155,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2016,2182,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2017,2167,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2018,2343,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2019,2329,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2020,2219,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2021,2394,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2022,2422,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2011,2578,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2012,2825,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2013,2972,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2014,3038,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2015,3178,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2016,3209,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2017,3188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2018,3366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2019,3432,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2020,3652,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2021,3887,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2022,3702,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2011,31544,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2012,31423,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2013,31230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2014,31364,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2015,31531,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2016,31612,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2017,31256,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2018,31293,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2019,31458,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2020,31277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2021,31857,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2022,32019,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10010,10010,2011,18210,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10010,10010,2012,18513,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10010,10010,2013,18318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10010,10010,2014,18265,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10010,10010,2015,18044,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10010,10010,2016,17923,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10010,10010,2017,17847,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10010,10010,2018,18535,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10010,10010,2019,18875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10010,10010,2020,19155,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10010,10010,2021,19033,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10010,10010,2022,18966,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2011,33085,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2012,33453,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2013,33616,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2014,34027,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2015,34012,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2016,33610,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2017,33543,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2018,33707,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2019,33984,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2020,34105,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2021,34964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2022,35017,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2011,14996,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2012,14783,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2013,14790,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2014,14518,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2015,14340,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2016,14159,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2017,14180,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2018,14052,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2019,14211,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2020,14779,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2021,14612,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2022,14271,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10013,10013,2011,12994,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10013,10013,2012,13165,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10013,10013,2013,13260,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10013,10013,2014,13582,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10013,10013,2015,13750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10013,10013,2016,13913,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10013,10013,2017,14178,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10013,10013,2018,14144,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10013,10013,2019,14347,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10013,10013,2020,14756,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10013,10013,2021,15205,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10013,10013,2022,15523,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2011,21394,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2012,21283,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2013,21420,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2014,21868,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2015,21862,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2016,22036,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2017,21756,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2018,21531,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2019,21261,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2020,20877,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2021,21850,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2022,21554,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10016,10016,2011,33954,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10016,10016,2012,33931,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10016,10016,2013,34220,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10016,10016,2014,34395,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10016,10016,2015,34644,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10016,10016,2016,35028,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10016,10016,2017,35421,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10016,10016,2018,34638,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10016,10016,2019,35200,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10016,10016,2020,35125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10016,10016,2021,36328,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10016,10016,2022,36447,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2011,13052,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2012,12860,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2013,12768,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2014,12884,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2015,12845,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2016,12876,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2017,12720,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2018,12650,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2019,12593,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2020,12880,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2021,12553,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2022,12858,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10018,10018,2011,3159,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10018,10018,2012,3815,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10018,10018,2013,4342,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10018,10018,2014,4953,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10018,10018,2015,5546,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10018,10018,2016,5910,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10018,10018,2017,5859,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10018,10018,2018,5940,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10018,10018,2019,5540,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10018,10018,2020,5154,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10018,10018,2021,5331,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10018,10018,2022,5409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2011,30376,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2012,30550,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2013,31260,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2014,31840,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2015,31998,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2016,32638,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2017,32827,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2018,33077,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2019,33354,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2020,33471,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2021,32989,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2022,32995,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10020,10020,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10020,10020,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10020,10020,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10020,10020,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10020,10020,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10020,10020,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10020,10020,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10020,10020,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10020,10020,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10020,10020,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10020,10020,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10020,10020,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10021,10021,2011,29131,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10021,10021,2012,29234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10021,10021,2013,29408,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10021,10021,2014,29607,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10021,10021,2015,29445,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10021,10021,2016,29701,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10021,10021,2017,30615,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10021,10021,2018,30729,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10021,10021,2019,30246,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10021,10021,2020,29204,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10021,10021,2021,30022,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10021,10021,2022,29104,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2011,22901,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2012,22822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2013,23047,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2014,23172,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2015,23493,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2016,23505,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2017,23904,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2018,24206,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2019,24266,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2020,23942,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2021,25269,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2022,25127,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10023,10023,2011,39823,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10023,10023,2012,39694,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10023,10023,2013,39994,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10023,10023,2014,40291,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10023,10023,2015,40991,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10023,10023,2016,41114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10023,10023,2017,41182,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10023,10023,2018,41492,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10023,10023,2019,41353,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10023,10023,2020,41828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10023,10023,2021,45139,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10023,10023,2022,45408,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10024,10024,2011,34116,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10024,10024,2012,33785,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10024,10024,2013,33944,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10024,10024,2014,34038,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10024,10024,2015,33948,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10024,10024,2016,34354,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10024,10024,2017,33872,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10024,10024,2018,34032,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10024,10024,2019,34221,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10024,10024,2020,34929,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10024,10024,2021,36322,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10024,10024,2022,36324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10025,10025,2011,47418,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10025,10025,2012,47669,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10025,10025,2013,47503,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10025,10025,2014,47926,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10025,10025,2015,47945,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10025,10025,2016,48196,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10025,10025,2017,48734,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10025,10025,2018,48359,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10025,10025,2019,48058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10025,10025,2020,47372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10025,10025,2021,47891,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10025,10025,2022,47715,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2011,16230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2012,16166,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2013,16315,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2014,16374,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2015,16384,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2016,16585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2017,17085,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2018,17091,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2019,17102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2020,16910,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2021,16953,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2022,17307,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2011,26176,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2012,26109,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2013,25762,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2014,25937,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2015,25538,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2016,25698,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2017,26298,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2018,26506,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2019,26629,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2020,26597,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2021,26500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2022,27462,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10028,10028,2011,27941,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10028,10028,2012,28157,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10028,10028,2013,27504,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
